record Time,Original_Count,Filtered_Count,Avg_Current,Avg_Voltage,Avg_Resistance,Avg_Temperature,Avg_Current_Scaled,Avg_Voltage_Scaled,Avg_Resistance_Scaled,Avg_Temperature_Scaled
2025-04-07 16:00:00,353,353,35.613546742209635,102.59178470254957,2.8807628832364807,778.968835587542,0.17939139112024,0.2028931711074636,0.5518611037886205,-0.44489386599131475
2025-04-07 17:00:00,353,353,35.409685552407936,102.02662889518415,2.881382539500237,779.0538124322215,0.1358635948515057,0.16071919261844989,0.578392994694755,-0.4437141903680703
2025-04-07 18:00:00,338,338,35.04928698224852,100.98520710059172,2.881340166465618,779.0750132904956,0.058912432383054755,0.08300451678794604,0.5765787037763442,-0.4434198733009675
2025-04-07 19:00:00,351,351,34.86393162393162,100.44957264957266,2.8812661884481416,779.0644659928107,0.019335942704052148,0.04303352910481649,0.573411178804941,-0.4435662942467776
2025-04-07 20:00:00,355,355,35.520709859154934,102.34957746478872,2.8814880502238855,778.9635365660762,0.1595691535685014,0.18481878754441072,0.582910659040317,-0.4449674286950589
2025-04-07 21:00:00,348,348,35.41866379310345,102.06867816091955,2.881840084956972,778.8791300455729,0.13778060039937906,0.1638570615131721,0.597983769214021,-0.4461391868964388
2025-04-07 22:00:00,348,348,36.29988793103448,104.49396551724138,2.879301156418164,780.9944856139435,0.3259367903061708,0.3448408105292329,0.48927418464241423,-0.4167731471486479
2025-04-07 23:00:00,357,351,37.0080113960114,106.05754985754984,2.86783919589038,778.8270378438835,0.4771330721811447,0.4615211515511728,-0.0014938493159445134,-0.4468623474318268
2025-04-08 00:00:00,344,344,32.29682267441861,92.74563953488372,2.8709368934319914,818.4489919972974,-0.5287850383553616,-0.531861933748684,0.13114060956298607,0.10318223984789417
2025-04-08 01:00:00,343,310,25.95736774193548,74.42322580645161,2.870502008486061,744.7550393381426,-1.8823653987190174,-1.8991469768802691,0.11252009264573766,-0.91986068273152
2025-04-08 02:00:00,343,343,35.49415451895044,102.24023323615161,2.8804728947773417,745.510945934596,0.15389914134404323,0.17665912416249022,0.5394446358015546,-0.9093669466008311
2025-04-08 03:00:00,343,343,35.28944023323615,101.71399416909621,2.8823051177848398,778.4886652554437,0.11018919473508484,0.1373892541464103,0.6178951313327007,-0.4515597434773249
2025-04-08 04:00:00,348,348,37.50596551724138,107.61091954022989,2.8717010818247592,773.9462587203103,0.5834546607147878,0.5774392377303252,0.16386094865186646,-0.5146188777693897
2025-04-08 05:00:00,359,359,32.84574930362117,94.25041782729805,2.869354912544718,810.9696934096993,-0.4115799611866569,-0.4195699135518854,0.06340475862152511,-0.0006477653262132612
2025-04-08 06:00:00,360,332,25.60385843373494,73.45843373493976,2.867439336173034,772.9655853639166,-1.9578455877703136,-1.9711432645234788,-0.018614687139924334,-0.5282328976505197
2025-04-08 07:00:00,358,351,33.81138461538462,97.2985754985755,2.8757359469666066,731.4001750022258,-0.20540056450394054,-0.1921053199226539,0.3366222165127636,-1.1052571630107026
2025-04-08 08:00:00,360,360,35.25700277777778,101.54805555555556,2.8803015986326317,778.1928480360243,0.10326325187150426,0.12500631226250092,0.5321102297930713,-0.4556663723360573
2025-04-08 09:00:00,350,350,35.28872571428572,101.64457142857142,2.8803946278458805,778.7174298967634,0.11003663290938973,0.1322086771667818,0.5360934719248297,-0.4483839598642383
2025-04-08 10:00:00,354,354,35.61442937853107,102.59548022598871,2.8808229123307676,778.8002267611229,0.17957984883510075,0.2031689444853472,0.5544313761702157,-0.44723454742212804
2025-04-08 11:00:00,360,360,34.960613888888886,100.71138888888889,2.8807620983159876,778.8307674831814,0.03997923403357519,0.06257120756639094,0.5518274957608967,-0.44681057139119196
2025-04-08 12:00:00,359,359,35.3163704735376,101.74373259052925,2.8810114518768475,778.9113133677533,0.11593925444213338,0.13960844313724943,0.5625040948058047,-0.44569240776743624
2025-04-08 13:00:00,360,360,34.87448888888889,100.4725,2.881037084330686,778.9298628065321,0.02159009651656608,0.044744451245456215,0.5636016024220099,-0.44543489855025215
2025-04-08 14:00:00,360,360,35.085525000000004,101.09611111111111,2.881515146693841,778.7917680528428,0.06664985928321077,0.09128057675766311,0.5840708515968145,-0.44735197390459785
2025-04-08 15:00:00,359,359,35.222763231197774,101.49498607242339,2.8815577916417836,778.8475749831346,0.09595253221310354,0.12104607472999987,0.5858967850581421,-0.4465772443235981
2025-04-08 16:00:00,360,360,34.86823888888889,100.47388888888888,2.8816173050647516,778.7851498074002,0.02025561629036766,0.04484809517755422,0.5884449778837336,-0.447443850495765
2025-04-08 17:00:00,359,359,35.33168802228412,101.80222841225627,2.8814283104596643,778.7762089041282,0.11920980898870165,0.14397361375933493,0.5803527749362035,-0.44756797096269374
2025-04-08 18:00:00,360,360,35.557808333333334,102.43694444444445,2.8809251847230994,778.6496139526367,0.16749030240261278,0.1913384288055121,0.5588103845249601,-0.44932540240020474
2025-04-08 19:00:00,360,360,35.058191666666666,101.02361111111111,2.8816250751785,778.7635993109809,0.06081373242730327,0.08587036350212336,0.5887776717050655,-0.44774302135096145
2025-04-08 20:00:00,359,359,35.0691504178273,101.04651810584957,2.8813917519184504,778.6982404873563,0.06315361030373445,0.08757976662734547,0.5787874438261874,-0.4486503533575172
2025-04-08 21:00:00,360,360,35.15923611111111,101.31694444444445,2.8817185129545946,778.7312528822157,0.08238842251982954,0.10775996196131737,0.5927784073174622,-0.4481920647775235
2025-04-08 22:00:00,360,360,35.014780555555554,100.91694444444444,2.88215123618487,778.7681542290582,0.0515447293272923,0.07791050951696181,0.6113063658159662,-0.4476797885274568
2025-04-08 23:00:00,359,359,35.04319777158774,100.96824512534819,2.881319447791589,778.8070471293415,0.05761228338786125,0.08173875260446066,0.5756915900147219,-0.44713986489820706
2025-04-09 00:00:00,360,360,35.098166666666664,101.14305555555555,2.8817796424585613,778.7517310248481,0.06934906795406606,0.0947837416625902,0.5953957960622489,-0.4479077806791445
2025-04-09 01:00:00,360,360,35.072227777777776,101.08555555555556,2.8822182049470366,778.7104565090604,0.06381067846418273,0.09049288287371486,0.6141737747261236,-0.44848076665337894
2025-04-09 02:00:00,359,359,35.12551810584958,101.24206128133706,2.8823257857183755,778.7284141264254,0.07518906071369179,0.10217190842117528,0.618780072533006,-0.4482314732895577
2025-04-09 03:00:00,360,360,35.08691666666667,101.12555555555555,2.8821840099756426,778.7067092895508,0.06694700354691012,0.09347782811814978,0.6127096448469794,-0.44853278674811276
2025-04-09 04:00:00,359,359,35.013479108635096,100.91197771587744,2.882110615960584,778.7339282022546,0.05126684849836473,0.07753987419655022,0.6095671251717981,-0.4481549251326458
